Customer ID,Recency,Frequency,Monetary,AvgOrderValue,BasketSize,CustomerLifetime
12346.0,5.7899601708972535,2.5649493574615367,11.258774359980725,7.732839235853306,7.689761393452725,5.993961427306569
12347.0,1.0986122886681098,2.1972245773362196,8.63663174483544,3.146996804881003,2.638209991617943,5.998936561946683
12348.0,4.330733340286331,1.791759469228055,7.6110507905938976,3.703671471582256,3.9929702812321093,5.8944028342648505
12349.0,2.995732273553991,1.6094379124341003,8.39608488316401,3.2698274608971807,2.330200260027019,6.3473892096560105
12350.0,5.739792912179234,0.6931471805599453,5.815323849389109,3.0287118316967807,2.5327626709656355,0.0
12351.0,5.929589143389895,0.6931471805599453,5.710195202428391,2.7298116928837226,2.597384633214691,0.0
12352.0,3.6109179126442243,2.3978952727983707,7.9553689666784315,3.3557937098587733,2.0830757067940557,5.877735781779639
12353.0,5.3230099791384085,1.0986122886681098,6.010678766031786,2.8874972601127347,2.2857779746776643,5.3230099791384085
12354.0,5.4510384535657,0.6931471805599453,6.985086621918461,2.97605722432628,2.3162839373522077,0.0
12355.0,5.3706380281276624,1.0986122886681098,6.854997755239065,3.334864235274561,2.8042258071829638,5.869296913133774
12356.0,3.1780538303479458,1.9459101490553132,8.76008917268833,3.8192756925192075,3.214671193586169,5.996452088619021
12357.0,3.5263605246161616,1.3862943611198906,9.814036474622236,4.139678524651032,3.1464504280743038,5.87493073085203
12358.0,1.0986122886681098,1.791759469228055,8.265668169533484,3.941221132370651,2.708915627378639,6.594413459749778
12359.0,4.07753744390572,2.3978952727983707,9.097948527696552,3.237973395719912,2.144728926184846,6.517671272912275
12360.0,3.970291913552122,2.1972245773362196,8.355589137409874,3.025221725263242,2.5121810677076595,6.403574197934815
12361.0,5.662960480135946,1.6094379124341003,6.238812787119009,2.9247361654005215,2.2086532731598423,5.978885764901122
12362.0,1.3862943611198906,2.4849066497880004,8.586202329437555,3.047412852487761,2.2355966318795235,6.601230118728877
12363.0,4.709530201312334,1.0986122886681098,6.315358001522335,3.2188758248682006,2.930613874174598,4.890349128221754
12364.0,2.1972245773362196,1.6094379124341003,7.180907299649593,2.8002181945034623,2.9294667718474705,4.653960350157523
12365.0,5.676753802268282,1.0986122886681098,6.465180028897591,3.4063055249763377,2.1870722058722016,0.0
12366.0,6.453624998892692,0.6931471805599453,6.217085028297085,5.122454904814821,4.601831284722577,0.0
12367.0,1.6094379124341003,0.6931471805599453,5.135210028677887,2.794505868158117,2.817040484810615,0.0
12368.0,6.444131256700441,0.6931471805599453,6.822959627277421,3.9509231543857024,2.9618307218783095,0.0
12369.0,6.025865973825314,1.3862943611198906,7.491171295388921,3.008632576648116,2.663337733322313,5.43372200355424
12370.0,3.9512437185814275,2.0794415416798357,8.371313876010715,3.108510506824295,2.6316038789606777,6.42648845745769
12371.0,3.828641396489095,1.791759469228055,8.31100016480189,3.232998384896522,2.261638340192798,6.398594934535208
12372.0,4.290459441148391,1.3862943611198906,7.169380809114136,3.2566457820417285,2.789275641024796,5.41610040220442
12373.0,5.7430031878094825,1.3862943611198906,7.028777507229587,3.140299361993631,2.4085336710034264,5.8944028342648505
12374.0,3.258096538021482,1.6094379124341003,8.003102242273277,3.6113150984900964,2.8570239927499346,6.335054251498059
12375.0,2.4849066497880004,1.0986122886681098,6.127960291696519,3.3290482739937666,2.4397862145075306,4.477336814478207
12376.0,5.968707559985366,1.0986122886681098,6.222873842839224,3.681448063450062,2.9684401312659836,3.367295829986474
12377.0,5.755742213586912,1.6094379124341003,8.139533893646055,3.1587681746620704,2.6979112559712592,5.616771097666572
12378.0,4.875197323201151,1.0986122886681098,8.597356507200939,2.9441451783612713,2.486289967203222,6.07073772800249
12379.0,4.418840607796598,1.6094379124341003,7.390934231218893,3.0446517650451757,2.4034912583024917,6.115892125483034
12380.0,3.1354942159291497,2.4849066497880004,9.177538215743802,3.581641927270304,2.5735212335338455,6.46302945692067
12381.0,1.791759469228055,1.791759469228055,7.520944331624911,3.100563338732817,2.3309155996202717,4.7535901911063645
12383.0,5.225746673713202,1.791759469228055,7.523783805985769,2.980239134936795,2.801828752486424,5.123963979403259
12384.0,3.4011973816621555,1.0986122886681098,6.373780434317173,3.1213364956888596,1.7346010553881064,4.532599493153256
12385.0,5.940171252720432,0.6931471805599453,7.570133925870446,3.428213746282027,2.3432840030166378,0.0
12386.0,5.82600010738045,1.0986122886681098,6.4949633954875114,3.6299547754639065,3.482948031680848,3.4011973816621555
12387.0,6.030685260261263,0.6931471805599453,4.976319863681136,2.8328211102798595,2.765620052923688,0.0
12388.0,2.833213344056216,2.1972245773362196,8.269272711457157,3.322151703425768,2.6882201761704447,6.340359303727752
12389.0,6.0014148779611505,1.3862943611198906,7.268453120207762,3.4095501550224383,2.604954692075236,5.537334267018537
12390.0,4.394449154672439,0.6931471805599453,6.311444385858925,2.9004595930465586,2.4875074314880576,0.0
12391.0,3.1354942159291497,1.9459101490553132,7.928196995326099,2.385990331547154,1.6755321622997161,6.464588303689961
12392.0,6.3835066348840055,0.6931471805599453,5.462771921513567,3.5419939852780904,2.436116485618568,0.0
12393.0,4.290459441148391,1.9459101490553132,7.783411498760109,3.153793853907836,2.5841738726301666,5.877735781779639
12394.0,4.174387269895637,1.0986122886681098,7.149508589545504,3.8738825974239592,3.4446824936018943,5.0369526024136295
12395.0,2.995732273553991,2.772588722239781,8.53075481547577,3.042133008632149,2.753460080362818,6.369900982828227
12396.0,6.51471269087253,0.6931471805599453,6.837794081676172,2.7297916214293445,2.311773519048452,0.0
12397.0,3.6109179126442243,1.0986122886681098,7.7877554007552545,3.002021975651514,2.4000574358028657,4.605170185988092
12398.0,3.8501476017100584,0.6931471805599453,7.4004128587924045,3.0078119606453666,2.856470206220483,0.0
12399.0,4.787491742782046,2.0794415416798357,7.582382009904704,2.9359340147510258,3.043656261835574,6.26530121273771
12400.0,6.028278520230698,0.6931471805599453,5.32908902521479,2.9785398730136183,2.2270775404859005,0.0
12401.0,5.717027701406222,0.6931471805599453,4.446174454497633,2.882563575448353,1.1631508098056809,0.0
12402.0,5.780743515792329,1.9459101490553132,7.137198942844827,2.9421054314930317,2.23461210940784,5.8522024797744745
12403.0,3.9318256327243257,1.0986122886681098,6.927910785185701,4.738496001927619,3.39748680226562,6.156978985585555
12404.0,6.52649485957079,0.6931471805599453,4.162626069638506,4.162626069638506,0.6931471805599453,0.0
12405.0,5.0106352940962555,0.6931471805599453,7.445061184797548,3.48657625400139,2.825558850695684,0.0
12406.0,3.1354942159291497,1.791759469228055,8.762702357276806,3.6762030615310155,3.071688794264114,6.516193076042964
12407.0,3.9318256327243257,1.791759469228055,7.4437338971514055,3.1434354969911857,2.9647373756855067,5.3706380281276624
12408.0,3.5263605246161616,2.1972245773362196,8.37603737805411,3.342877361120851,2.709307272292261,6.144185634125646
12409.0,4.382026634673881,2.0794415416798357,10.061358019654037,4.4965759120117506,3.927583134455245,6.18826412308259
12410.0,5.736572297479192,1.3862943611198906,6.9223581363660704,3.2711930948137895,2.2539199210127645,5.267858159063328
12411.0,6.018593214496234,0.6931471805599453,5.8519150821578965,2.819483151244314,1.984131361875511,0.0
12412.0,4.330733340286331,1.9459101490553132,7.862470253064629,3.0656438829769543,2.816869295903238,6.142037405587356
12413.0,4.219507705176107,1.6094379124341003,6.908205177762502,3.0251482900453106,1.9816773729139443,5.817111159963204
12414.0,5.384495062789089,1.9459101490553132,6.860045031492727,3.5557663413451355,2.927376953889719,5.5093883366279774
12415.0,3.2188758248682006,3.367295829986474,11.88075357052652,5.056262107095996,4.602715772490373,6.222576268071369
12416.0,6.489204931325317,0.6931471805599453,5.315960801720632,2.966022550833615,2.5649493574615367,0.0
12417.0,1.3862943611198906,3.044522437723423,8.827308252258714,2.9665135891414955,2.1759794687224834,6.594413459749778
12418.0,4.736198448394496,1.6094379124341003,7.6119413066572985,3.035706850293672,2.456735772821304,6.249975242259483
12419.0,5.958424693029782,1.0986122886681098,6.222596109144375,3.050239398052652,2.3263016196113617,3.332204510175204
12420.0,4.174387269895637,0.6931471805599453,6.3992436425478765,3.0774552663701726,2.556959967428058,0.0
12421.0,2.833213344056216,1.9459101490553132,7.00270175629109,2.8848866567254094,2.4006885707039833,6.194405391104672
12422.0,4.574710978503383,2.8903717578961645,8.562701786647002,3.447363211959262,2.7783858399241073,6.439350371100098
12423.0,0.6931471805599453,2.3978952727983707,7.872222653526559,2.826915479205745,2.473733349189875,6.144185634125646
12424.0,5.099866427824199,1.6094379124341003,8.114034421663943,3.6191186247793494,3.1359666940858246,5.955837369464831
12425.0,4.3694478524670215,1.0986122886681098,7.4630244913725114,3.0025278128045745,2.6103929467276914,5.916202062607435
12426.0,5.278114659230517,1.0986122886681098,7.205048515865767,2.916161856930879,2.1499484179980026,6.150602768446279
12427.0,3.1354942159291497,1.3862943611198906,7.030238363196686,3.351443338476413,2.768005062572123,5.857933154483459
12428.0,3.295836866004329,2.302585092994046,8.981865132439246,3.334444468011407,2.56704031483601,5.552959584921617
12429.0,2.302585092994046,2.1972245773362196,8.920911441322318,3.790333360461456,3.0120720379762034,6.2878585601617845
